INWINDOW,INFOCUS,ID,Total Emp-Purpose-HBO,Retail-Purpose-HBO,Service-Purpose-HBO,Basic-Purpose-HBO,TotEnroll-Purpose-HBO
0,0,2194,44533.01045633235,5966.757879923303,25691.4114695084,12874.841106900649,20232.063224490157
0,0,2195,44899.60583395087,6068.374258942059,25620.81580951937,13210.415765489432,19467.712348267974
0,0,2196,42824.32707356642,5854.376487439258,24354.41617292929,12615.53441319787,18511.41747707791
0,0,2197,41451.089524618175,5830.947353780173,23683.604830150234,11936.537340687766,18040.721669027098
0,0,2198,40088.438779210665,5820.158543126388,22766.854353452003,11501.425882632273,17158.314534776295
0,0,2199,44058.3464029369,6456.075149780792,25252.105188368416,12350.166064787692,19240.417692908493
0,0,2200,46302.27400210042,7138.932993804222,26544.79979536224,12618.541212933955,20005.42202875179
0,0,2201,45094.27405120926,7266.587575418248,25632.035088779125,12195.651387011883,18783.22862017653
0,0,2202,54985.74480354811,9030.09202545445,31637.997582919616,14317.655195174042,22899.766963799382
0,0,2203,48476.08269734634,8096.73718044339,27204.304099273057,13175.041417629893,18831.647056875114
0,0,2204,52943.277494580005,8848.815686326285,30054.747300526506,14039.714507727213,20986.802826022384
0,0,2205,13200.963848637786,1631.4130342699266,7620.847939515233,3948.7028748526254,6799.998789014918
0,0,2206,19556.718849715005,2416.600732267888,11247.358629910372,5892.759487536743,10151.498210367909
0,0,2207,19830.82191989688,2469.219378384982,11492.861272917142,5868.741268594755,11028.026271697678
0,0,2208,17777.54105023726,2180.597371746389,10416.585388442147,5180.3582900487245,10660.686192096966
0,0,2209,23401.586465109227,2914.7221408007445,13622.879053207434,6863.98527110105,12573.291721050198
0,0,2210,29939.463475079676,3673.0289935113296,17677.306706180443,8589.127775387904,15982.812112982996
0,0,2211,25613.887566303052,3241.459591697251,14934.948525567668,7437.479449038132,12979.527391311183
0,0,2212,35882.16604675676,4573.3192212297945,20954.385645797785,10354.461179729178,17936.212183862794
0,0,2213,35161.09518594664,4597.100290197941,20033.599118079735,10530.39577766896,16522.454154011724
0,0,2214,21672.875837955395,2725.705164092754,12335.126472488388,6612.04420137425,10206.071355707552
0,0,2215,19762.482546558458,2457.382580411201,11248.839725006976,6056.26024114028,9719.660644546226
0,0,2216,18624.042501114258,2306.6042470567213,10505.107811736125,5812.3304423214095,8566.811500409258
0,0,2217,22047.028741447335,2764.105555837589,12498.196713420373,6784.72647218937,10292.590016567687
0,0,2218,34967.883616270294,4636.802560835029,19745.520084205487,10585.560971229777,15613.903758766142
0,0,2219,14961.759456112119,1881.7462049140993,8409.687618816013,4670.325632382007,6670.63945038649
0,0,2220,31958.76671676564,4317.431906874881,18052.262947559502,9589.071862331259,13909.997760139471
0,0,2221,27283.92599344403,3998.5523269294818,15276.522599789821,8008.851066724726,12392.81989158543
0,0,2222,33496.417559233574,4770.989387821724,18884.524258379384,9840.903913032467,14965.288628796474
0,0,2223,37267.7850626002,5201.979636614204,21092.89266077261,10972.912765213388,16035.470579947545
0,0,2224,37607.19894544571,5655.175392992668,21109.709456331537,10842.314096121496,16108.36085543938
0,0,2225,27798.208235405382,4270.603288387159,15347.786999883156,8179.817947135064,12194.119257834525
0,0,2226,32288.25184218722,5219.029633876741,17657.59200623461,9411.630202075869,12676.311259297256
0,0,2227,44335.695978543896,7204.183177916213,24688.357995899056,12443.154804728627,17492.552924932555
0,0,2228,11760.006310030967,1439.4628706092124,6918.6856531358635,3401.8577862858924,7919.588159667881
0,0,2229,11607.109653235308,1417.4443018245868,6803.8484759351795,3385.8168754755397,7462.562009422169
0,0,2230,15516.5592253304,1900.2088104046654,9122.421327968597,4493.929086957137,9847.292286789396
0,0,2231,14249.642463335927,1745.749416860636,8371.386954266052,4132.506092209241,9251.093294669137
0,0,2232,13197.234358078991,1631.748347638408,7669.106708362286,3896.379302078298,7985.080534089793
0,0,2233,14213.853065437452,1763.3116439424525,8085.630174299205,4364.911247195797,6789.5112548266225
0,0,2234,14546.53191591021,1801.9789974286832,8252.62247850819,4491.930439973338,6579.3295961258
0,0,2235,14349.577492429195,1841.1949088121974,8145.757960765311,4362.624622851687,6367.463350428832
0,0,2236,16530.91058842449,2314.2033981194354,9267.641501968874,4949.065688336184,7151.647775485349
0,0,2237,14072.395933083937,2155.9303154560134,7673.80699116305,4242.658626464872,5978.61965337443
0,0,2238,22372.34551913946,3440.4845280714108,12282.945899415081,6648.915091652965,9706.51030407686
0,0,2239,20351.62826933138,3139.929328025247,10951.449671673954,6260.2492696321715,8432.78909962391
0,0,2240,25610.793322059988,4027.8775948553907,13885.754353949094,7697.161373255511,10711.036669717614
0,0,2241,22266.299186043125,3500.0036458640025,11890.391206518583,6875.904333660544,8907.515460713486
0,0,2242,25145.39592950502,3976.530528592568,13435.589030191431,7733.276370721021,9964.251216154738
0,0,2243,24998.93577157227,3971.9505893709124,13467.439639208138,7559.5455429932135,9931.696972527978
0,0,2244,25687.68582610161,4067.226069590783,13706.904998576734,7913.554757934089,9982.669812387297
0,0,2245,26375.89287516696,4193.9851221090585,14106.583776500729,8075.3239765571725,10196.711009856523
0,0,2246,23537.75880391747,3742.304611961054,12588.122331506736,7207.331860449682,9115.921721414108
0,0,2247,28360.858403145106,4562.225032732065,15294.115055693917,8504.518314719127,10449.112039564618
0,0,2248,47951.723882501654,8327.644282681214,26563.547290999366,13060.532308821073,17041.885800242264
0,0,2249,49648.51734221115,8485.892412561465,27521.672589354443,13640.95234029524,18400.3072747556
0,0,2250,52393.92018192217,9092.556965401764,29174.795710279424,14126.567506240986,17732.632036572395
0,0,2251,52409.21871033829,9167.958143456968,29110.54964053718,14130.710926344143,18529.987197798768
0,0,2252,52667.918314839415,9163.446022874949,29280.57424299834,14223.898048966124,19053.787214286374
0,0,2253,51015.508625181035,8781.373401357867,28324.469465071048,13909.665758752122,18925.80199588522
0,0,2254,52648.13531570768,9077.163353848635,29437.37998712183,14133.591974737225,19420.507538431022
0,0,2255,53660.20491937129,9318.345004204191,29936.559411270795,14405.30050389631,18912.956213609083
0,0,2256,54082.810927137965,9281.086283204437,30415.338879767747,14386.385764165785,19636.62409404623
0,0,2257,55460.65781430238,9389.960792498292,31495.38786229245,14575.309159511644,21202.51491380985
0,0,2258,50416.22457609964,8727.972093089198,28045.733165130623,13642.519317879818,14961.106202752277
0,0,2259,52733.957553515385,8833.34578899717,29507.579954348512,14393.031810169703,14821.17658201808
0,0,2260,55047.63595693433,9283.331872452653,30868.715814407555,14895.588270074119,15983.326448702934
0,0,2261,58359.38673995713,9257.297212236399,32946.609332716194,16155.480195004535,15466.954922251585
0,0,2262,56912.34287883818,9214.682950165354,32123.860600683594,15573.79932798922,15457.365036595369
0,0,2263,58798.90119443763,9668.095826745155,33236.479944118946,15894.325423573533,16659.329813160584
0,0,2264,59659.25309609386,9562.666027061508,33860.64414685508,16235.94292217727,16478.815996892525
0,0,2265,59469.03775791812,9300.66288648524,33830.61728017992,16337.757591252961,15705.713003046225
0,0,2266,61055.098742657356,9686.410714615036,34764.81698129257,16603.871046749755,16790.66607349305
0,0,2267,61879.327127393706,9912.576191981909,35458.29539220388,16508.455543207925,17720.346286508513
0,0,2268,64687.475915355426,10666.264063286566,37190.07749234024,16831.13435972862,19879.240849508107
0,0,2269,60420.487589385084,10052.687514931074,34367.12919941548,16000.670875038522,18533.505517123835
0,0,2270,61957.30519825855,10370.054550496245,35433.17531380759,16154.075333954715,19600.789561117926
0,0,2271,59229.80131969919,9986.067612168506,33780.3216240407,15463.412083489988,19275.00093770972
0,0,2272,62038.36322089919,10530.127255652838,35314.48393968249,16193.75202556386,20920.92871767296
0,0,2273,62112.204516242105,10505.903171166314,35313.22515947745,16293.07618559834,20474.158218776443
0,0,2274,58965.753238327394,9932.51663394051,33533.177584897305,15500.059019489569,18670.041026890613
0,0,2275,61540.68700919865,10374.128963896861,34798.89868751043,16367.659357791366,18818.609836096646
0,0,2276,57881.357756424295,9918.203055260707,32670.484210039274,15292.670491124316,19896.933516737517
0,0,2277,57136.430477000686,9755.335243354819,32363.37648418079,15017.71874946508,20249.51870067381
0,0,2278,54886.404516316354,9338.241795497483,31140.694695154107,14407.468025664772,19645.305812579285
0,0,2279,55950.85447830216,9508.418070817588,31871.621115204107,14570.81529228046,19053.77260549868
0,0,2280,59099.28050585992,10045.499511728194,33711.23586390095,15342.54513023077,19739.346821614417
0,0,2281,63326.50916752601,10742.080188002335,36312.08219145093,16272.346788072757,21053.984062911157
0,0,2282,58808.28086011871,10064.845413679248,33607.67421035751,15135.761236081953,20109.104317260044
0,0,2283,61160.245454669326,10498.825650264855,34826.85050811911,15834.56929628535,21015.533054890057
0,0,2284,58978.66537087358,10089.786834901539,33677.60611633345,15211.272419638595,21140.801464563676
0,0,2285,62790.87573961512,10924.638026818193,35929.27290068703,15936.9648121099,22440.893673825914
0,0,2286,63527.35438776022,10853.626942310268,36540.163840802285,16133.563604647676,21955.120933116377
0,0,2287,62852.367624170845,9792.000028401642,36425.76814670949,16634.599449059722,17069.812491725817
0,0,2288,64895.88304346455,10309.158433517701,38080.22781343201,16506.496796514843,18622.249630427046
0,0,2289,66849.6612832495,10813.159272833485,39263.52874096266,16772.973269453356,20153.198617470025
0,0,2290,64221.26666223204,10605.2113880919,37749.70276759156,15866.35250654857,20351.920619190845
0,0,2291,73165.44440603018,12182.942898183112,43802.194131553915,17180.307376293134,24170.632323816444
0,0,2292,67758.48464436134,11238.311883570643,40280.982696240484,16239.190064550214,21647.215946012962
0,0,2293,64353.44681501829,10324.548498413038,37955.562966730206,16073.335349875053,18619.255575656614
0,0,2294,66713.04945327475,10890.768664416988,39464.66607402628,16357.614714831487,20650.72753832806
0,0,2295,48095.11514207153,7369.908532221003,28196.683245238546,12528.523364611989,13088.216242030245
0,0,2296,49276.49775749902,7778.545869543898,27893.219319965436,13604.732567989691,14468.752946708903
0,0,2297,48568.49234392876,7619.317173562136,27413.0734612838,13536.10170908283,14713.686210421643
0,0,2298,52816.67878701606,8746.04847564084,30060.753132777707,14009.877178597519,18029.45521968815
0,0,2299,58857.65792353188,9604.476212681844,33810.38714836965,15442.794562480387,19408.346223094333
0,0,2300,56260.1561691534,8905.060583977236,32369.2056359361,14985.88994924006,16966.740176771527
0,0,2301,55729.905918000295,9370.143325994117,32171.09875785184,14188.663834154342,19861.23912154648
0,0,2302,29722.607914251887,4864.655813503796,16177.986675898339,8679.965424849752,10355.890606087507
0,0,2303,44530.65761849377,7616.660408836788,24642.736007478583,12271.261202178404,13799.274597791036
0,0,2304,35097.9791157577,5808.0699947820085,19270.696722275803,10019.212398699883,10973.528805746062
0,0,2341,51792.69503259797,9645.00225397242,27187.782934050272,14959.909844575277,20002.44163681818
0,0,2342,54334.26352596364,10050.312348936652,29374.064273112945,14909.886903914039,23034.166159807977
0,0,2343,54952.3138947735,10277.564378141908,29350.330137096793,15324.4193795348,23463.81748555742
0,0,2344,55303.006610062585,10374.79878674683,29018.236192491557,15909.971630824202,22914.29672294221
0,0,2345,55504.109837180404,10408.78676784649,29413.58558704348,15681.737482290422,24287.534626308625
0,0,2346,51623.89659762618,9877.23740331458,26317.22320612658,15429.435988185025,21170.51515152041
0,0,2347,48699.88381706083,9246.932687665862,25155.687875999298,14297.263253395668,21373.00169859322
0,0,2348,52699.644646035595,9946.586383562812,27219.103110838518,15533.955151634267,22856.88778664851
0,0,2349,51273.472176595445,9808.955151117665,26055.973711067018,15408.543314410766,21995.935397750178
0,0,2350,54364.20444820285,10501.4360692697,27272.968445826395,16589.79993310675,22432.936978680405
0,0,2351,55640.52193866725,10766.032942026597,27783.300493214316,17091.18850342633,22751.97313328284
0,0,2352,54553.97472550002,10527.761988599663,27005.486864544204,17020.725872356154,21552.02063164246
0,0,2353,54671.29634066275,10566.094284994297,27158.352978313524,16946.84907735493,21542.152602330465
0,0,2354,54554.73802201178,10546.386682711214,27203.796403460594,16804.554935839962,22210.644448650477
0,0,2355,49455.235308991796,9455.263595478793,24938.222870085367,15061.748843427631,21143.489250149694
0,0,2356,52899.22334656981,10109.466041352553,26473.50095029712,16316.256354920139,21403.661608057104
0,0,2357,52056.77733120587,9872.928985728275,25394.386562276533,16789.46178320106,19454.39627171604
0,0,2358,51315.44580551513,9772.824765371957,25142.90004458752,16399.720995555665,19375.198168736177
0,0,2359,41804.60752966641,8060.624814609017,20268.101650228014,13475.881064829378,15619.550046047172
0,0,2360,45069.57440688714,8555.381681645233,22077.83282639218,14436.35989884973,17427.1430733466
0,0,2361,46900.05859868435,9100.83820612217,23091.87965944307,14707.340733119101,18310.516365015574
0,0,2362,46046.39422056826,8862.939881639792,22402.825480272793,14780.628858655682,17046.61349535442
0,0,2363,48376.96174625455,9347.85871030095,23568.305691012545,15460.797344941055,16724.5079984058
0,0,2364,52938.2212899463,10294.13705848611,26358.559981260965,16285.524250199227,21163.66206884282
0,0,2365,52710.431593489106,10295.124876480459,26100.43028585963,16314.87643114902,19685.268455218276
0,0,2366,51030.15068755327,9989.159621026489,25594.579039649987,15446.4120268768,19660.09053941069
0,0,2367,49991.73970185006,9634.911246189455,25265.707372879926,15091.121082780683,20258.855131763983
0,0,2368,44459.98358051304,7179.336396617227,24776.036300965527,12504.610882930292,13969.050709744144
0,0,2369,39706.88871280926,6681.537444210426,21812.79814519636,11212.55312340247,13293.56252838485
0,0,2370,42617.65320861913,7251.264101315089,23334.6838039629,12031.705303341145,14694.039922227896
0,0,2371,45370.782237019965,7657.693566014659,24892.691022614337,12820.39764839096,15227.657199168452
0,0,2372,44088.7169656915,7586.073073456256,23928.321168399892,12574.322723835343,15411.3847506467
0,0,2373,47518.59368120858,8244.962986233353,25652.94149917608,13620.689195799147,16449.781487896114
0,0,2374,47596.83223194433,8280.552560156497,25605.604237122272,13710.675434665567,16203.72815408372
0,0,2375,43900.07086557483,7607.049082023058,23805.35579664537,12487.665986906402,15013.13431550815
0,0,2376,44466.307502062176,7747.319980929508,23928.44368020851,12790.543840924158,15037.172159804308
0,0,2377,45242.681193392134,7926.435920215215,24406.84543061889,12909.399842558027,15330.495101670793
0,0,2378,46097.59633227401,8186.529371814853,24540.423994147168,13370.642966311992,15543.640633121007
0,0,2379,51869.71856827423,9236.496814989378,27975.5875382876,14657.634214997252,17566.720367531016
0,0,2380,45907.01322312037,8035.47255886013,24638.338105028342,13233.20255923189,15239.643408860422
0,0,2381,53803.33636118369,9887.90143581478,28172.44079318382,15742.99413218509,18124.73050079576
0,0,2382,55427.94957958148,10171.314566786812,29003.4130918128,16253.221920981869,18363.78507650925
0,0,2383,55488.49792945,10138.214718165267,29177.06937591145,16173.213835373292,18729.88797956845
0,0,2384,49106.38705917559,8721.258800221458,26069.57822163232,14315.55003732181,16578.823862117228
0,0,2385,58224.88532235105,10654.449138438618,30308.653661902204,17261.78252201023,19883.535067605764
0,0,2386,47938.689976025154,8733.89169410724,24797.30700118473,14407.491280733178,16139.39904104034
0,0,2387,47493.20290558745,9078.4866494331,24303.938272455453,14110.777983698905,18889.240631210698
0,0,2388,52568.792267383906,10103.617741279535,26713.84200814345,15751.332517960913,19539.9785030409
0,0,2389,54969.21045647385,10625.032614684029,27544.368135758166,16799.80970603165,19793.520736172435
0,0,2390,47080.42892862145,9093.27522865804,23606.886080132717,14380.26761983068,17120.203687733596
0,0,2391,42456.6408009742,8107.636615427645,21095.593436263393,13253.410749283163,15780.059817381974
0,0,2392,31064.69904464304,6119.585433700268,15313.136070351542,9631.977540591233,11837.49352718556
0,0,2393,38118.010518455514,7405.625627119985,18664.381547732148,12048.003343603381,14692.161215439468
0,0,2394,32682.456401908454,6433.155152958689,15896.659977905621,10352.641271044145,12383.409109330985
0,0,2395,32807.945154071174,6488.41625846104,16026.097937211527,10293.430958398609,12448.063263771002
0,0,2396,29208.56955278061,5904.652900086085,14343.592594643647,8960.324058050875,10728.156917863778
0,0,2397,37058.782940380435,6386.019490097555,20278.89198348802,10393.87146679486,12731.29125844494
0,0,2398,40771.41149621389,7184.996157158866,22070.697958141653,11515.717380913375,14070.64680553517
0,0,2399,39359.34627165159,7068.048853866848,20855.309668565176,11435.987749219565,13657.6779251076
0,0,2400,44155.125433813075,8108.743711448664,22660.956044010996,13385.425678353427,15171.16575032716
0,0,2401,35990.242198476,6787.119743080052,18219.962860607156,10983.15959478879,13160.162000932482
0,0,2402,36173.545104863915,6675.930680105328,18923.124782031733,10574.48964272685,12916.487416671083
0,0,2403,32857.884776123465,5870.708461367705,17713.60449288002,9273.571821875736,11346.9380976801
0,0,2404,27455.405650343706,5111.218155078385,14553.149076593432,7791.038418671884,10026.956953467283
0,0,2405,26377.311963356275,5144.30813412289,13225.140252294483,8007.8635769388975,10442.865473473335
0,0,2406,26956.256166925617,5454.84893101503,13259.801466415916,8241.605769494674,9954.58038161899
0,0,2407,23064.512419242656,4617.37032209273,11504.179516955845,6942.962580194083,9170.564573392074
0,0,2408,21674.911154463778,4283.122445594001,10948.40088953503,6443.387819334748,8838.164214601778
0,0,2409,19790.271688608016,3817.8399659660117,10256.503858763926,5715.927863878083,8131.372640221651
0,0,2410,18090.066064696923,3520.607862040584,9284.36827307941,5285.089929576931,7557.772690579924
0,0,2411,15481.72087802391,2852.327368634437,8326.64898176512,4302.744527624356,5101.773095802376
0,0,2412,18424.50789618802,3473.9267211051206,9867.035027450918,5083.5461476319815,6263.714761622773
0,0,2413,19594.497468653895,3644.455211245545,10519.617794060781,5430.42446334757,6689.917926014548
0,0,2414,21431.69008766571,4046.256829034522,11391.547756679754,5993.885501951434,7620.11981619562
0,0,2415,18143.76684950506,3465.7322135293152,9573.205279315822,5104.829356659923,6951.557698675892
0,0,2416,12379.507083697912,2328.5718637947357,6421.368552701794,3629.5666672013795,5211.887141227448
0,0,2417,60379.75535036745,11577.792548795158,31453.851660913293,17348.111140659003,21076.677583569253
0,0,2418,62141.57808897662,11657.471991903287,32809.53363672444,17674.5724603489,22328.902979147442
0,0,2419,63910.50409426625,11600.832875183709,33887.92613146875,18421.745087613792,22280.194659511788
0,0,2420,63215.16727111362,11292.57711351386,33849.741823745324,18072.848333854436,22072.18085611219
0,0,2421,57095.08779907857,9884.926648762985,30371.730949107172,16838.43020120841,16968.829607172796
0,0,2422,61765.685333700996,10795.215998408867,32982.500903743654,17987.968431548474,20116.823807273566
0,0,2423,63502.100482081834,11195.498175549219,34229.7970766157,18076.805229916918,22011.53723762913
0,0,2424,61497.326533970474,10457.39246542562,32802.423844660465,18237.51022388439,18853.658339260055
0,0,2425,58330.60375563437,9956.213426140055,32074.40836658448,16299.981962909831,20568.594965343396
0,0,2456,53482.65693363975,10783.07197571357,26921.883219034942,15777.701738891246,18617.996551718705
0,0,2457,56147.69943426294,10918.721358491324,28663.41632023215,16565.561755539475,20987.515786275544
0,0,2458,56620.447419260025,10966.186653281826,28998.152991012506,16656.10777496569,21010.570415388687
0,0,2459,59261.69228329389,11325.652719603037,30570.320552937526,17365.719010753328,20232.03821561849
0,0,2460,57308.69886542189,11259.407251066972,29055.743109731793,16993.54850462312,19186.420874905234
0,0,2461,52652.143770433046,10680.094703926638,26288.53939464347,15683.509671862941,15745.810700509785
0,0,2462,41249.507031492125,8247.158721158808,20292.657944576236,12709.69036575709,13996.289099446454
0,0,2519,63313.37170945558,9907.136760839057,36503.15406606965,16903.08088254687,24922.42151377467
0,0,2520,61894.34908037513,9501.192043293704,35500.49757048979,16892.659466591642,23767.936712511942
0,0,2521,57346.88817307348,8822.864464352337,32491.5909110194,16032.432797701744,19934.66440925269
0,0,2522,57834.71505810866,8765.829811357147,33097.70767488413,15971.177571867378,22122.875630531402
0,0,2523,66256.61730769784,10100.477512518224,38969.4382670236,17186.701528156013,28385.3895530717
0,0,2524,71437.59453940007,10985.644150451375,42423.2950558056,18028.655333143106,31189.43688512627
0,0,2525,74274.68480429355,11560.650019316634,44180.75939053021,18533.275394446697,32118.452315619936
0,0,2526,72224.00946916168,10922.210716214931,42743.35815269491,18558.440600251844,32107.145287607877
0,0,2527,70988.51902440017,10706.224161922524,41862.87744053569,18419.417421941955,31800.064709005383
0,0,2528,69675.65679695505,10502.19356850731,40806.11425006263,18367.348978385122,30810.680582920962
0,0,2529,63886.54979742599,9710.469076781923,36937.7101187075,17238.370601936564,26711.58751434524
0,0,2530,68439.89358186958,10371.572424364467,40125.29416245178,17943.02699505334,31632.152217651834
0,0,2531,63351.6697764626,9765.545091304093,36577.400857617795,17008.723827540714,27975.352972187182
0,0,2532,62210.385239041614,9407.201036379454,36612.4404782963,16190.743724365862,32094.52002501994
0,0,2533,59198.017202198054,8914.080893324013,35022.39076760034,15261.545541273706,32185.856296611746
0,0,2534,58191.43766462781,8751.078813915088,34697.54393879424,14742.814911918489,33004.45949460567
0,0,2535,60400.168963007556,9224.29363690163,35178.69310223769,15997.18222386825,29714.274012564914
0,0,2536,53560.35589529673,8087.836927875416,31659.405869307644,13813.113098113674,31152.043909152882
0,0,2537,54775.49046295208,8305.725176961201,32825.51466242201,13644.250623568863,33282.409289388605
0,0,2538,53047.46257832249,8135.048329573917,31842.233315825237,13070.180932923338,33053.08664256002
0,0,2539,47058.42056272535,7219.859688287789,28140.434718301036,11698.12615613652,29864.548970271087
0,0,2540,46793.66600461169,7425.313249533588,27971.56618577679,11396.78656930131,28928.26266928141
0,0,2541,42101.9535095563,6616.873486951155,25232.495020486887,10252.585002118256,26420.077355265064
0,0,2542,42950.49452355418,6634.012766763146,25704.468799013255,10612.012957777784,27222.817882622872
0,0,2543,50748.78671476675,7747.540659945677,30322.048382434386,12679.197672386685,32049.17448635932
0,0,2544,50714.80502265068,7717.86259391546,30246.91760566669,12750.024823068532,31682.69808920344
0,0,2557,52393.6807454425,8217.86443975359,30081.319734762812,14094.496570926098,23378.577693395586
0,0,2558,46675.32161897788,7406.216649169658,26875.6501272726,12393.454842535615,20762.623893308908
0,0,2559,40421.04093357866,6429.014756409628,23559.18968215638,10432.836495012658,20073.56834236241
0,0,2560,47177.720400419064,7324.0353809446015,27552.025017599703,12301.660001874765,25533.218043361718
0,0,2561,49642.97293673274,7610.867867387895,29178.339789167894,12853.765280176942,29399.659023792214
0,0,2562,50641.801713235225,7708.420996887851,30009.014548911287,12924.366167436096,31847.15459513295
0,0,2563,50343.56731850457,7686.127940501253,29768.76464664054,12888.67473136278,31828.296288800164
0,0,2564,49225.605787536566,7496.8975213705135,29254.766504633844,12473.941761532207,32277.15767186787
0,0,2565,48501.90060831558,7387.884333537222,28814.057859609045,12299.958415169316,31699.993736404853
0,0,2566,46320.18067723964,7117.2474819623085,27398.88594387341,11804.04725140392,28429.80976536691
0,0,2567,35111.5177986617,5472.6285120673265,20833.55075175462,8805.33853483975,18851.237800878396
0,0,2568,49755.16687180275,7583.371557349665,29658.176933409675,12513.618381043412,31577.647793190816
0,0,2569,40822.30189971371,6314.274973520933,24437.519819045294,10070.507107147489,25830.415761765173
0,0,2570,45872.34129127426,6976.258210708732,27347.460289883107,11548.622790682412,30293.99164436752
0,0,2571,37600.80610185662,5812.505888282367,22438.388447920803,9349.91176565345,23220.367265888788
0,0,2572,41109.8951775213,6314.470870730778,24471.43239250204,10323.991914288481,25812.56564292347
0,0,2636,29575.232069745598,5737.438834602441,17516.590589055333,6321.202646087823,16772.931298932803
0,0,2637,22723.889916490192,4453.7932087005265,13537.411355907174,4732.685351882494,12985.030170007147
0,0,2638,31317.67612906303,5950.532285629024,18566.926892143598,6800.216951290407,18011.587427292186
0,0,2639,26441.63105516179,4914.179662722364,15945.74627601889,5581.705116420537,15565.236503568178
0,0,2640,16952.08008211923,3112.1695560171065,10381.160593134005,3458.7499329681195,9899.04772957496
0,0,2641,22072.13921999602,4024.431668338487,13528.182068087028,4519.52548357051,12935.334041416118
0,0,2642,27191.137361883117,4917.70424698642,16656.732903230266,5616.700211666428,16206.964141137281
0,0,2643,21375.137255245412,3785.9250844378457,13277.29257816967,4311.919592637897,13064.40093969892
0,0,2644,14624.13723871489,2651.4799996302468,9035.03138800215,2937.6258510824928,8785.180972168533
0,0,2645,17662.374171575466,3127.35932038824,10994.40760174638,3540.6072494408463,10870.489438068502
0,0,2646,45911.67934894496,7805.84482967352,27146.200239370348,10959.63427990109,27269.3664772032
0,0,2647,40308.08552079118,6700.390586146161,23919.44838134781,9688.24655329721,24404.009349142914
0,0,2648,39837.145680378286,6461.689197010307,23864.114694971435,9511.341788396543,24611.115737248892
0,0,2649,34709.78435287271,5701.255213783716,20806.43788594632,8202.091253142662,21504.403854851298
0,0,2650,37131.38212500701,6223.580995384429,22126.984045001227,8780.817084621356,22895.203969969138
0,0,2651,39632.505027137086,6836.295097683402,23446.67230380304,9349.53762565064,23687.47969224918
0,0,2652,39220.107879441224,7078.626791814326,23145.79619509617,8995.684892530724,22978.98961323733
0,0,2653,35229.80742659497,6123.8424006981,21014.638187868764,8091.326838028104,21647.72351432257
0,0,2654,34790.73301019957,5848.928706455097,20905.037609333587,8036.766694410889,21895.07223495379
0,0,2655,31356.523726360756,5349.464354543106,19051.67084156782,6955.388530249837,19886.253412117327
0,0,2656,32053.76501009262,5802.168328057701,19155.419044122023,7096.177637912888,19107.507202849658
0,0,2657,38137.738644118974,7267.757200644826,22353.726338384287,8516.25510508987,21302.318952043697
0,0,2658,32779.04223619229,6135.790240113272,19437.143809901663,7206.108186177359,18786.865665902336
0,0,2659,36222.94714223784,6884.62163672313,21339.32015408902,7999.005351425688,20577.142161510852
0,0,2660,28337.59358044858,5026.052847795277,17315.17441157508,5996.36632107822,17146.78272289259
0,0,2661,28943.361095917877,4915.822704632801,17921.37238896614,6106.166002318926,17755.13645241862
0,0,2662,28612.943405549348,4917.5897067345595,17713.75177002099,5981.601928793798,17690.973918487165
0,0,2663,27817.378872902034,4822.939669594267,17280.286010526743,5714.153192781023,17105.53848582896
0,0,2664,26956.105129150823,4527.199034305818,16886.720519897648,5542.185574947354,16557.078383744538
0,0,2665,24181.183201268814,4100.199175421679,15185.976351022702,4895.007674824432,14965.179945494914
0,0,2666,23188.199061151063,3999.4439725281836,14506.961620215745,4681.793468407131,14598.268914642102
0,0,2667,20770.365991187467,3541.1638055488993,13061.585487611112,4167.616698027457,13082.680312015438
0,0,2668,34881.083076869014,5565.262790308295,20910.36001090265,8405.460275658073,21322.515360648096
0,0,2669,32576.250853656406,5151.74131730803,19572.87020717593,7851.639329172446,19164.72925407722
0,0,2670,30982.359988056087,5031.15338538697,18664.08588978462,7287.1207128844935,18426.581531814347
0,0,2671,32003.95713896574,5224.041074989087,19228.06164874141,7551.854415235242,19461.300872870193
0,0,2672,30216.879218637645,5026.714474211165,18272.921892239687,6917.242852186791,18923.567486744138
0,0,2673,28792.730694292673,4740.428032119038,17559.589867548744,6492.712794624891,17064.159629149926
0,0,2674,28166.32498693301,4588.0137706442265,17097.473324545557,6480.837891743226,14651.823962358969
0,0,2675,28836.61753381905,4632.111523291293,18244.48925815454,5960.016752373221,17099.382034005663
0,0,2676,28187.588723008495,4543.29500528287,17649.131534965083,5995.162182760541,15256.135609901849
0,0,2677,30312.153478513323,4965.81268619329,19001.93980893766,6344.400983382379,18297.099968438746
0,0,2678,29840.188770845016,4954.634945005648,18661.21365668958,6224.340169149788,18104.72849622525
0,0,2679,28003.595709990615,4710.4577240549315,17472.148789097122,5820.989196838564,16970.900240050032
0,0,2680,30660.196199164035,5077.098611225729,19129.378611473792,6453.718976464515,18497.023758283125
0,0,2681,28700.42833918478,4737.9510947386325,17814.642719875843,6147.834524570307,17942.787438160176
0,0,2682,30850.17897586775,5133.003472834167,18947.984046280733,6769.1914567528565,19444.925543823276
0,0,2683,28173.06280354863,4659.644484942386,17323.55258714749,6189.865731458754,17020.70863834271
0,0,2684,26726.99086728013,4424.209788177155,16468.88956043726,5833.891518665712,14540.915346080064
